##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	NGS200B_25_192564_FC_F_BRCAv2_Pan1449_S1_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	663216
Sequences flagged as poor quality	0
Sequence length	151
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2103	61	0.0022756078506205313
2103	62	-0.34512935110863907
2103	63	-0.07433566686405157
2103	64	-0.23964322760915735
2103	65	-0.1449403721193434
2103	66	-0.16044586242198733
2103	67	-0.45807341254937484
2103	68	-0.21009942079576405
2103	69	-0.005535333465978454
2103	70	-0.03088323586579378
2103	71	0.11159746983790342
2103	72	-0.0031292019700330798
2103	73	-0.05270752506677212
2103	74	0.19233325737923934
2103	75	0.0902803854167189
2103	76	0.1665235301183685
2103	77	0.051634561422233105
2103	78	-0.08071897593582378
2103	79	0.13539617234922474
2103	80	-0.11532615437565141
2103	81	-0.2936400617777579
2103	82	-0.2807557900748918
2103	83	-0.20156197165837852
2103	84	0.025301814304356185
2103	85	0.23245625348213395
2103	86	0.19291428698891622
2103	87	0.21210644502230735
2103	88	0.02480700328705865
2103	89	0.017178335745441586
2103	90	-0.05820052765731276
2103	91	0.026004746127547662
2103	92	0.09008890331881503
2103	93	-0.024513113307470746
2103	94	0.17924684857824502
2103	95	0.035735744198852615
2103	96	-0.05450979491881469
2103	97	0.02684067818629643
2103	98	0.056659260957808044
2103	99	-0.13434033464798034
2103	100	-0.2857409718638735
2103	101	-0.005677302032502496
2103	102	-0.0636038507094483
2103	103	-0.20778255802731138
2103	104	-0.3299158711924761
2103	105	-0.058045280227055684
2103	106	-0.0010145448012437441
2103	107	-0.37604921629225885
2103	108	-0.21226586396199565
2103	109	0.011337107631625543
2103	110	-0.012865259168009402
2103	111	-0.01742556936323325
2103	112	-0.08266970343563429
2103	113	-0.042901317248528414
2103	114	-0.08186909982768498
2103	115	-0.06985312394500909
2103	116	0.041758880869466
2103	117	0.08945026022917091
2103	118	-0.8066912455300397
2103	119	-0.3204621741353648
2103	120	-0.18677068558064747
2103	121	0.08178309969223108
2103	122	-0.13144690940322334
2103	123	-0.07996477851624917
2103	124	-0.28500866175244255
2103	125	-0.08470928374674713
2103	126	-0.061901339147077294
2103	127	-0.08047881858487926
2103	128	0.030759517009755655
2103	129	-0.2816308343172125
2103	130	-0.17534835516968172
2103	131	-0.2762716039062596
2103	132	-0.8494372809269279
2103	133	-0.15401135238352737
2103	134	-0.059908011947477746
2103	135	-0.36381832987245843
2103	136	-0.03840731363187189
2103	137	0.17833417445498156
2103	138	0.19473632027160193
2103	139	0.5019854359780567
2103	140	-0.3365522709032973
2103	141	-0.12328920853095582
2103	142	0.08272488697983249
2103	143	-0.17029690798995745
2103	144	-0.3998271627327483
2103	145	-0.3704130716809786
2103	146	-0.11110920215539721
2103	147	-0.007918505957121624
2103	148	-0.16135286054232267
2103	149	-0.46657642889122997
2103	150	-0.19315778329612243
2103	151	-0.20324583884538328
2104	1	-0.17749563008402447
2104	2	0.08477890882323891
2104	3	-0.015092310851294144
2104	4	-0.010985691151631727
2104	5	0.08020843915922882
2104	6	-0.5088764653876723
2104	7	-0.07693087584467406
2104	8	0.003931175522112085
2104	9	-0.021668717644409696
2104	10	-0.04312584756756621
2104	11	-0.10802735888471915
2104	12	-0.19774307140820468
2104	13	-0.1417300424928314
2104	14	-0.22967902729043743
2104	15	-0.30160330578267036
2104	16	-0.22091254337538402
2104	17	0.20191122782955517
2104	18	0.03912052246968756
2104	19	-0.3528295058137303
2104	20	-0.13037337676756522
2104	21	0.02098073313548099
2104	22	-0.6868399039390667
2104	23	-0.13463734221845414
2104	24	-0.08009146468684492
2104	25	-0.19500582564023006
2104	26	-0.2271873939334057
2104	27	-0.08169822902002721
2104	28	-0.15755146478054627
2104	29	-0.16403687919569165
2104	30	-0.19039989739248853
2104	31	-0.2422804203522233
2104	32	-0.23767943215898413
2104	33	0.04385059252643231
2104	34	-0.10513574220298239
2104	35	-0.1784941188376905
2104	36	-0.04998688894139036
2104	37	0.10644025198661922
2104	38	0.017119502784936458
2104	39	-0.48112872259624595
2104	40	-0.08740028866348837
2104	41	0.055331590988430435
2104	42	-0.137539750560137
2104	43	-0.3184901478333302
2104	44	-0.035735247684641536
2104	45	0.10945504013893981
2104	46	-0.4337291331852029
2104	47	-0.17585051417649566
2104	48	0.030445540786992353
2104	49	0.1138914303418801
2104	50	0.036803570310851796
2104	51	0.0014310420082495057
2104	52	-0.13858357466740046
2104	53	-0.17725849642111768
2104	54	-0.34395458775725274
2104	55	-0.47613089885434334
2104	56	-0.44087672546718437
2104	57	-0.24858189808443854
2104	58	-0.1408676670119533
2104	59	-0.04182420740845316
2104	60	-0.171457797989909
2104	61	-0.22389689867869578
2104	62	-0.038357142800094834
2104	63	-0.041020469530963055
2104	64	-0.2095053587232698
2104	65	-0.18183019627070962
2104	66	-0.4189018607452937
2104	67	-0.2943261479451351
2104	68	-0.38817800683697357
2104	69	-0.44829861067650967
2104	70	-0.39365546111068284
2104	71	-0.4013595379619943
2104	72	-0.07339208929184338
2104	73	-0.14897263810627237
2104	74	-0.1258963867246905
2104	75	-0.07162646328740152
2104	76	0.10190961874766202
2104	77	-0.06824298882048652
2104	78	-0.33074385118907657
2104	79	-0.4824066759201955
2104	80	-0.19522864338290447
2104	81	-0.1978308186276294
2104	82	-0.32143406237035066
2104	83	0.15518091560697655
2104	84	-0.059327678501581715
2104	85	0.09793017821843364
2104	86	-0.3083368853235484
2104	87	-0.5164163318886636
2104	88	-0.23211907875117532
2104	89	-0.05756633124725141
2104	90	-0.4230220503615385
2104	91	0.07532020032849829
2104	92	-0.0681194715614879
2104	93	-0.1167727813128181
2104	94	-0.032765464142855194
2104	95	-0.0013862489828539992
2104	96	0.11671909904627142
2104	97	0.10029924165983317
2104	98	-0.10908649207785714
2104	99	-0.3349417865159481
2104	100	-0.11614220087780325
2104	101	-0.11144758453774983
2104	102	-0.427792024767065
2104	103	-0.2087705113479288
2104	104	-0.6053558456185968
2104	105	-0.18720676895980404
2104	106	-0.4400687629738016
2104	107	-0.46027894084381415
2104	108	-0.31274389223298016
2104	109	-0.0575017155466071
2104	110	-0.21114678493489691
2104	111	-0.7837520272471323
2104	112	-0.8591484402102907
2104	113	-0.2074816382063318
2104	114	-0.23994621805253047
2104	115	-0.5120769080743841
2104	116	-0.3397230632250796
2104	117	-0.35772140583413403
2104	118	-0.28776241274749026
2104	119	-0.38090409976929607
2104	120	-0.4211015694954199
2104	121	0.053146919853674035
2104	122	-0.20198536513338894
2104	123	-0.07635345628892054
2104	124	-0.3973251935281965
2104	125	-0.36017007576069915
2104	126	-0.06494035412938359
2104	127	-0.27753845779843545
2104	128	-0.14865704009994118
2104	129	-0.39550797949907235
2104	130	-0.40581775296274003
2104	131	-0.17200653885306139
2104	132	-0.5652161656828767
2104	133	-0.5037302443797671
2104	134	-0.25175725591619624
2104	135	-0.5696668723943219
2104	136	-0.3504594267581709
2104	137	-0.16225744022064248
2104	138	-0.18180832710316253
2104	139	-0.332952262979866
2104	140	-0.5543663394997225
2104	141	-0.4368765305494051
2104	142	-0.5707956493941424
2104	143	-0.4705810857058239
2104	144	-0.297201747351302
2104	145	-0.7912896544351256
2104	146	-0.7530731545614486
2104	147	-0.6248604234757238
2104	148	-0.2718787269244558
2104	149	-0.34217793368527083
2104	150	-0.2996206916472204
2104	151	-0.6823047568530214
2105	1	-0.12896457819607576
2105	2	-0.0373247786851465
2105	3	0.019012979601313873
2105	4	-0.03786889279700034
2105	5	-0.2544363716771443
2105	6	-0.7370219856152644
2105	7	-0.045081935658949135
2105	8	-0.030838570673473953
2105	9	-0.02335342971112908
2105	10	-0.054524725801265106
2105	11	-0.12340265851595689
2105	12	-0.10249311965858965
2105	13	-0.11335955022099853
2105	14	-0.1250500838339974
2105	15	-0.13729194565207337
2105	16	-0.10451934469133306
2105	17	0.24146770730435207
2105	18	-0.28018213785788504
2105	19	-0.14775724809329915
2105	20	-0.19615081208625895
2105	21	0.028603558000568796
2105	22	-0.08537191346833595
2105	23	0.07556345306582557
2105	24	0.09896388845444193
2105	25	0.10469612691674257
2105	26	-0.006932838139007913
2105	27	-0.1263140012251469
2105	28	-0.10745724760811726
2105	29	-0.05187498182831973
2105	30	0.1019186406280852
2105	31	0.011143147347858928
2105	32	-0.032996124141760674
2105	33	0.025605315539728224
2105	34	-0.0895475515410169
2105	35	-0.1568595282440839
2105	36	-0.302670862887652
2105	37	0.0013869997630493458
2105	38	0.02304582922864995
2105	39	-0.16377375737336308
2105	40	0.13682111211529957
2105	41	-0.2635541270436619
2105	42	-0.43687485282886485
2105	43	-0.6296646433405186
2105	44	-0.29900410474709815
2105	45	-0.09460948425954996
2105	46	-0.4933673510294483
2105	47	-0.330035185727624
2105	48	0.04675638231798018
2105	49	-0.4830093477048578
2105	50	0.0027874141652262097
2105	51	-0.12875661149060136
2105	52	-0.23427846130476837
2105	53	-0.4922068353554252
2105	54	-0.4473172347367793
2105	55	-0.36472995800858143
2105	56	-0.1844306944484444
2105	57	-0.20926482893831633
2105	58	-0.4216296843054863
2105	59	-0.2590319905277383
2105	60	-0.41963864781553895
2105	61	-0.3387593445535444
2105	62	-0.2467347363506036
2105	63	-0.32806608714331276
2105	64	-0.325913290350627
2105	65	-0.4639638505857704
2105	66	0.10576771616877778
2105	67	-0.4173653773532706
2105	68	-0.34084032335658065
2105	69	-0.4821018757914004
2105	70	-0.09212367699544899
2105	71	-0.42838859574607113
2105	72	-0.2937225197442501
2105	73	-0.1276503859106981
2105	74	-0.31464748985382585
2105	75	-0.4781687740906264
2105	76	-0.5105734567837246
2105	77	-0.12001234164648622
2105	78	-0.22267108223551446
2105	79	-0.29458448486633415
2105	80	-0.19704447864502583
2105	81	-0.24613350989438487
2105	82	-0.30195637467633674
2105	83	-0.14449746424071463
2105	84	-0.09109264091047464
2105	85	-0.1758012785307983
2105	86	-0.28972770463725794
2105	87	-0.3100166359766092
2105	88	-0.03855177645622376
2105	89	-0.06900719836936275
2105	90	-0.008313269085341801
2105	91	-0.2828870067327003
2105	92	-0.4981586169918444
2105	93	-0.4453262567404792
2105	94	-0.06183208798576345
2105	95	-0.1617381306007104
2105	96	-0.4132653871644294
2105	97	-2.5751626759529245E-4
2105	98	0.05454567936646271
2105	99	-0.13154540109626112
2105	100	-0.08371499266743143
2105	101	-0.11272640401647038
2105	102	-0.20466749161720799
2105	103	-0.20484418195762544
2105	104	-0.2805489576729414
2105	105	-0.31099737847640085
2105	106	-0.55124723637568
2105	107	-0.08432885016254943
2105	108	-0.07527020895295777
2105	109	-0.09919889168336482
2105	110	-0.2753028598430731
2105	111	-0.22652780216311896
2105	112	-0.22420941249615112
2105	113	-0.12666186777505573
2105	114	-0.20272491009129112
2105	115	-0.9568998254623509
2105	116	-0.46088163242055913
2105	117	-0.5926566029830198
2105	118	-0.35550890593866313
2105	119	-0.5871174239485626
2105	120	-0.6256802736151954
2105	121	-0.46595581443327205
2105	122	-0.035751355901723514
2105	123	-0.5338783807457546
2105	124	-0.20017704936340408
2105	125	-0.6265593702147783
2105	126	-0.2948523542590351
2105	127	-0.21680263567809988
2105	128	-0.6996219742215857
2105	129	-0.7233712165329749
2105	130	-0.8004558455769626
2105	131	-0.7162687204189098
2105	132	-0.3545763286881609
2105	133	-0.4676875718827844
2105	134	-0.6789964054717785
2105	135	-0.1624689456141013
2105	136	-0.15197426798860647
2105	137	0.2994486935456422
2105	138	0.27958988814808805
2105	139	-0.03637885093332471
2105	140	0.05607990661999196
2105	141	-0.23140059018246717
2105	142	-0.16832184088409718
2105	143	-0.7007641719922475
2105	144	-0.2750610801552327
2105	145	-0.3215533299214215
2105	146	-0.522408301029003
2105	147	-0.9718035587344502
2105	148	-0.6767945207870056
2105	149	-0.24376555565562796
2105	150	-0.4225531072164088
2105	151	-1.0800927527454753
2106	1	-0.13764980399098192
2106	2	-0.007652160150023235
2106	3	-0.17564224302661557
2106	4	-0.33586374028427457
2106	5	-0.031302697588174055
2106	6	-1.0038569337569712
2106	7	-0.3795116067052291
2106	8	-0.237629001464569
2106	9	0.03564403895414614
2106	10	-0.16947322687826016
2106	11	0.0012429284190318413
2106	12	-0.11824489462510712
2106	13	-0.049357810255934
2106	14	-0.11097500928278237
2106	15	-0.07629434072447339
2106	16	-0.26116336835305987
2106	17	0.41414688664578847
2106	18	-0.5279807900587841
2106	19	-0.16990212189716658
2106	20	-0.048145969532882305
2106	21	0.0749784186498772
2106	22	-0.0043875454522464
2106	23	0.10136944097141765
2106	24	0.0031733461079284098
2106	25	-0.14327173014856953
2106	26	0.04571832506956497
2106	27	-0.03274895206214978
2106	28	-0.2415468617985681
2106	29	-0.1142700242755339
2106	30	0.05168800541355267
2106	31	0.06563460063047444
2106	32	0.08917091100718011
2106	33	-0.08054939909926162
2106	34	-0.07497234933746455
2106	35	0.01217950043015037
2106	36	-0.07271808302392913
2106	37	0.0676823640738462
2106	38	-0.10912825113167912
2106	39	0.02133411821464648
2106	40	-0.0688021045889684
2106	41	-0.007830547896588769
2106	42	-0.1672465270361272
2106	43	-0.33003839143041347
2106	44	0.0431344950002952
2106	45	0.017886669324560955
2106	46	0.10020630811558817
2106	47	0.004366409290263107
2106	48	-0.015420041454852651
2106	49	0.06731150514755768
2106	50	0.039882211564858494
2106	51	-0.11867170209382039
2106	52	-0.05855658918022044
2106	53	-0.06257883898808814
2106	54	-0.10834486229740747
2106	55	0.14546875288993277
2106	56	-0.19683168901367765
2106	57	-0.09626405553731843
2106	58	-0.1485435148565486
2106	59	-0.01344685240491117
2106	60	-0.1489868572013222
2106	61	-0.15898554001211807
2106	62	-0.14954413605516237
2106	63	-0.40276966043559526
2106	64	-0.3137189353543235
2106	65	-0.45897829663824297
2106	66	-0.2677741085035379
2106	67	-0.06403230356721679
2106	68	-0.3936797831288743
2106	69	-0.235828687799561
2106	70	-0.28096903348239266
2106	71	-0.127937282948416
2106	72	-0.020982995659132087
2106	73	-0.18454215244691596
2106	74	-0.5904207223929632
2106	75	-0.2117860371794862
2106	76	-1.0074779810672396
2106	77	-0.5087900910570795
2106	78	-1.132840893542138
2106	79	-0.4707147696171603
2106	80	-0.3921227134339986
2106	81	-0.39081639676895463
2106	82	-0.6529714915587093
2106	83	-0.22488924088430196
2106	84	-0.6084361395130387
2106	85	-0.2813877343552278
2106	86	-0.3035220189045944
2106	87	-0.18668912498765167
2106	88	-0.23512552769063433
2106	89	-0.06409576513677706
2106	90	-0.142858837976803
2106	91	-0.09091884719497756
2106	92	-0.1978357052306805
2106	93	-0.30158185790813974
2106	94	-0.5268680739672149
2106	95	-0.11849842645466424
2106	96	-0.25101663954247044
2106	97	-0.1940165520693995
2106	98	-0.37462823403509304
2106	99	-0.174104167967144
2106	100	-0.13788038967370397
2106	101	-0.2035924109838163
2106	102	-0.3433844096329537
2106	103	-0.18917101987059226
2106	104	-0.3187465814676358
2106	105	-0.4378620946951344
2106	106	-0.3366157323765293
2106	107	-0.2724659420400428
2106	108	-0.5754001073776323
2106	109	-0.4728013605769945
2106	110	-0.3529469291751397
2106	111	-0.1940700416119583
2106	112	-0.309936383227452
2106	113	-0.1386173893565399
2106	114	0.03758305773583004
2106	115	-0.1304751916299125
2106	116	-0.4627185533711895
2106	117	-0.20769494735085203
2106	118	-0.2617334737362782
2106	119	-0.4156672259564118
2106	120	-0.26765139049457787
2106	121	-0.44885713879824607
2106	122	-0.19508955524752025
2106	123	-0.07548967524532202
2106	124	-0.21556046683747354
2106	125	-0.42029003051055724
2106	126	-0.8345338897407757
2106	127	-0.22619275695905827
2106	128	-0.39660226634704543
2106	129	-0.5859787383630248
2106	130	-0.5994797730913959
2106	131	-0.26645069051756565
2106	132	-0.5424015894770307
2106	133	-0.27578192830159765
2106	134	-0.345744430229594
2106	135	-0.33291289874885166
2106	136	-0.3799463776363581
2106	137	-0.3973766189031238
2106	138	-0.26570048911137434
2106	139	-0.3417438430458333
2106	140	-0.1271307781431119
2106	141	-0.2924749362543295
2106	142	-0.5062340624915578
2106	143	-0.44750192466714367
2106	144	-0.47296151731770664
2106	145	-0.4450661426977405
2106	146	-0.6767272551932066
2106	147	-0.4124493373351257
2106	148	-0.4209515249325264
2106	149	-0.4403583985893391
2106	150	-0.6802730791553557
2106	151	-4.3282457518856177E-4
2107	1	-0.01676331678546461
2107	2	0.003109829200084846
2107	3	0.002503766850558975
2107	4	-0.06349782517328606
2107	5	0.010910142591313843
2107	6	-0.19597238095943936
2107	7	0.10363976324198632
2107	8	-0.16259848325471182
2107	9	-0.2543889958169956
2107	10	-0.19785824468849
2107	11	-0.23451309180462943
2107	12	-0.01124788273804711
2107	13	-0.16704880642186737
2107	14	-0.17007066887779843
2107	15	-0.12182971438431167
2107	16	-0.35249305805937325
2107	17	0.29284414861962915
2107	18	0.07576449582594336
2107	19	-0.07465765674397318
2107	20	0.06891317731734148
2107	21	-0.12502972701250314
2107	22	-0.008051225251492156
2107	23	-0.06634638451859587
2107	24	0.10764819189148511
2107	25	0.047974970951578655
2107	26	-0.14652528553639144
2107	27	-0.4433755291165653
2107	28	-0.24308519629458658
2107	29	-0.18198626078521585
2107	30	-0.13137903077224422
2107	31	-0.3681981465016406
2107	32	-1.2868967592698581
2107	33	-1.4189161041153042
2107	34	-0.46731303531433355
2107	35	-0.2964432063136755
2107	36	-0.17426235862232886
2107	37	-0.4185303550416677
2107	38	-0.6547747869271916
2107	39	-0.24096443077385743
2107	40	-0.3424276081347557
2107	41	-0.3600041506445919
2107	42	-0.25981488053994184
2107	43	-0.2616155747575064
2107	44	-0.4205412687769936
2107	45	-0.4539426035704466
2107	46	-0.2179486918825475
2107	47	-0.2043497483783696
2107	48	-0.01861590614867481
2107	49	-0.37210251533093697
2107	50	-0.09455746214531047
2107	51	-0.2876568310288192
2107	52	-0.39231127994210624
2107	53	-0.2925929145432207
2107	54	-0.20461388736998032
2107	55	-0.38551745889504474
2107	56	-0.2901159640366444
2107	57	-0.4121943182050387
2107	58	-0.29528425972132055
2107	59	-0.39831407997640866
2107	60	-0.2711979486789815
2107	61	-0.24101908594225563
2107	62	-0.33486991210699557
2107	63	-0.46481307831069074
2107	64	-0.26393511301346706
2107	65	-0.09689351523905287
2107	66	-0.22891444145188444
2107	67	0.09042178572344284
2107	68	0.008930415913006584
2107	69	-0.08652131197700186
2107	70	-0.34122825237315624
2107	71	-0.13266513001622116
2107	72	-0.4239287362063351
2107	73	-0.5980630552254453
2107	74	-0.18057209346114433
2107	75	-0.009501963556147075
2107	76	-0.9731044067916912
2107	77	-0.39564870888763437
2107	78	0.04844717481864791
2107	79	-0.5960701615038531
2107	80	-1.1095044733529278
2107	81	-0.6341022971878587
2107	82	-0.6213173728241017
2107	83	-0.4407078183004174
2107	84	-0.43981868634779886
2107	85	-0.052102284563332546
2107	86	-0.08995059807315187
2107	87	-0.2817729188186959
2107	88	-0.1373428293017156
2107	89	-0.3145285501574264
2107	90	-0.4896174435141347
2107	91	-0.2841802919440326
2107	92	-0.4281214274165137
2107	93	0.008508189026564139
2107	94	-0.34940846692443017
2107	95	0.1589611432226974
2107	96	-0.28080659728591684
2107	97	-0.5550158679084944
2107	98	-0.41107969952569334
2107	99	-0.03476252431446625
2107	100	-0.3090207562509235
2107	101	-0.45022961625937086
2107	102	-0.2699482740547552
2107	103	-0.3891929907397653
2107	104	0.0035032953198737005
2107	105	-0.33154887006280376
2107	106	-0.42751011489608715
2107	107	-0.27414514418362046
2107	108	-0.1480487666501773
2107	109	-0.15706539811280607
2107	110	-0.32960101241259565
2107	111	-0.2792120171443315
2107	112	-0.24908380140745123
2107	113	-0.08806271832359869
2107	114	-0.3292041622430162
2107	115	-0.5496076337480744
2107	116	-0.43446879839495267
2107	117	-0.09607359061978826
2107	118	-0.1574929091596715
2107	119	-0.32274277996420864
2107	120	-0.21330263433348762
2107	121	-0.3603403181922644
2107	122	-0.43741516427589744
2107	123	-0.40837786183031
2107	124	-0.810596993407465
2107	125	-0.5642212691631414
2107	126	-0.2688871372257964
2107	127	-0.4111553410919768
2107	128	-0.4540785084764849
2107	129	-0.23585873930463208
2107	130	-0.2318499628068622
2107	131	-0.2748661312558127
2107	132	-0.9026162314172552
2107	133	-0.5206943456165831
2107	134	-0.038808025059864804
2107	135	-0.1172893688447374
2107	136	-0.15866945911801622
2107	137	-0.7039980335505902
2107	138	-0.13352628104350828
2107	139	-0.20654079372832967
2107	140	-0.10697773684049139
2107	141	-0.0496852486628967
2107	142	-0.29214513054109403
2107	143	-0.3164258864034579
2107	144	-0.4324686075936981
2107	145	-0.3226704660267288
2107	146	-0.4559387027633477
2107	147	-0.3108482662926235
2107	148	-0.30253638685420725
2107	149	-0.131801828645564
2107	150	-0.0851909667683799
2107	151	-0.003735928035187186
2108	1	-0.0657645588773903
2108	2	-0.016997145872963415
2108	3	-0.03699611225449928
2108	4	-0.21021117762384023
2108	5	-0.14749009724014428
2108	6	-0.23909195245655468
2108	7	0.12007017634112316
2108	8	0.02092041062815042
2108	9	0.041527918853773826
2108	10	-0.0030132651427123847
2108	11	-0.12161190703422875
2108	12	-0.08048038441965133
2108	13	-0.06667776064674769
2108	14	-0.0897565077493212
2108	15	-0.010249711687713159
2108	16	-0.21141958632581037
2108	17	0.3864868826078265
2108	18	0.1198564995107887
2108	19	-0.15022188961850702
2108	20	-0.04161793938281022
2108	21	-0.07188303136117469
2108	22	-0.5225439297503627
2108	23	-0.3148958335615717
2108	24	-0.22754300665566518
2108	25	-0.2676888703137408
2108	26	-0.10554642068337472
2108	27	-0.10639839972734677
2108	28	-0.29652075929215016
2108	29	0.031110841577770998
2108	30	-0.6543920038160564
2108	31	-0.34788101760955925
2108	32	-0.24839266277686534
2108	33	-0.21908015967726868
2108	34	-0.1563275645509421
2108	35	-0.17747467741300227
2108	36	-0.2300205356019731
2108	37	-0.32680197922939414
2108	38	-0.2101540844409726
2108	39	-0.49823074386990385
2108	40	-0.4405585196524697
2108	41	-0.1546631553591169
2108	42	-0.18488374546074482
2108	43	-0.3276396528112002
2108	44	-0.02025661957192426
2108	45	-0.00335586766600926
2108	46	-0.04422756072773382
2108	47	-0.09138604472990863
2108	48	-0.17350604993456642
2108	49	-0.1912715565851144
2108	50	-0.0592640489987204
2108	51	-0.2613461754769517
2108	52	-0.47327398027556455
2108	53	-0.37041535942303483
2108	54	-0.10148033574784421
2108	55	-0.1964212031732515
2108	56	-0.25795866352648034
2108	57	-0.19888103610705343
2108	58	-0.28485339919792807
2108	59	-0.29800743617808934
2108	60	0.010041341196952658
2108	61	-0.2462198280338015
2108	62	-0.33614100375439193
2108	63	-0.06256699346127448
2108	64	-0.29552409432483984
2108	65	-0.5644074256894172
2108	66	-0.20241208644860365
2108	67	-0.2194696046738116
2108	68	-0.44206796537532256
2108	69	-0.16714015848110364
2108	70	-0.10005414784309608
2108	71	-0.25330622721499907
2108	72	-0.26020309314694856
2108	73	-0.16443889612318685
2108	74	-0.10611587588339688
2108	75	0.05666598324103944
2108	76	-0.8020373149966531
2108	77	-0.30095068636727973
2108	78	-0.32550911770642443
2108	79	-0.26022665755424157
2108	80	-0.17037639326247955
2108	81	-0.3560130548789928
2108	82	-0.14478982195971923
2108	83	-0.2322344765759965
2108	84	-0.18545535826454085
2108	85	0.02796782696884037
2108	86	-0.05167849934453983
2108	87	-0.14911689843904696
2108	88	-0.3234125687335805
2108	89	-0.145686527829902
2108	90	-0.32391793635873256
2108	91	-0.22283985706874176
2108	92	-0.3299441916698811
2108	93	-0.21306888356839693
2108	94	-0.3005838594940258
2108	95	-0.19774332853421583
2108	96	-0.27176885320807287
2108	97	0.0029444047340732027
2108	98	-0.4406872843461116
2108	99	-0.332257475726756
2108	100	-0.2744786995003565
2108	101	-0.4775725865387983
2108	102	-0.39013818079617835
2108	103	-0.30366151625085536
2108	104	-0.48079844036988817
2108	105	-0.1995361162116751
2108	106	-0.9727862110666905
2108	107	-0.6642727354216404
2108	108	-0.6526981374315639
2108	109	-0.5226893553468841
2108	110	-0.343952861125949
2108	111	-0.3132234166708443
2108	112	-0.52425574715312
2108	113	-0.029107039688710756
2108	114	-0.22683100589082983
2108	115	-0.3308491833424867
2108	116	-0.3185731100131477
2108	117	-0.10380408755447945
2108	118	-0.33339278555307317
2108	119	-0.1078691622528325
2108	120	-0.26339230749533726
2108	121	-0.1419724224647112
2108	122	-0.31412756011229703
2108	123	-0.06975000808833443
2108	124	-0.7868304042491445
2108	125	-0.38337637548666237
2108	126	-0.2472755662619761
2108	127	-0.39993546219782417
2108	128	-0.6232037488540385
2108	129	-0.4994895495116296
2108	130	-0.36349965522151706
2108	131	-0.13786580209015398
2108	132	-0.5923568835268185
2108	133	-0.1468653505661237
2108	134	0.13111903875985575
2108	135	-0.09170747250405498
2108	136	-0.6499510885859507
2108	137	-0.26378754830617623
2108	138	-0.19359411779240787
2108	139	-0.11363774092398415
2108	140	-0.14585920632035965
2108	141	-0.3864247309915285
2108	142	-0.5167856281612373
2108	143	-0.2906609528655437
2108	144	-0.17191741706101027
2108	145	-0.5509423312510933
2108	146	-0.4583170564680472
2108	147	-0.4894733631780497
2108	148	-0.23592176903662931
2108	149	-0.8760683579213477
2108	150	-0.33051391443555644
2108	151	-0.43123474356608327
2109	1	-0.030643825770077626
2109	2	-0.14360208455843804
2109	3	-0.01413530415879194
2109	4	-0.2506885972958912
2109	5	-0.267318069417108
2109	6	-0.081567523120043
2109	7	0.01992423726900938
2109	8	-0.1541330966401233
2109	9	-0.1530426112872263
2109	10	-0.10907349871972372
2109	11	-0.06346982540221546
2109	12	0.039276070907270366
2109	13	-0.08542299751279359
2109	14	-0.1633957693080461
2109	15	-0.2346379260088156
2109	16	-0.2782580424260104
2109	17	0.3640842293326898
2109	18	0.018125642746376514
2109	19	-0.14747594056383662
2109	20	-0.10787681101080437
2109	21	-0.0795580558147293
2109	22	-0.4176734087724583
2109	23	-0.3321552333713029
2109	24	-0.07154203521844948
2109	25	-0.11471507304464268
2109	26	-0.3626103858010268
2109	27	-0.37201086332638766
2109	28	-0.2984092511135259
2109	29	-0.4193994981943092
2109	30	-0.3033459581391398
2109	31	-0.18067238731367752
2109	32	-0.2807145541591609
2109	33	-0.014043585513171308
2109	34	-0.2619117640948758
2109	35	-0.3654354861791802
2109	36	-0.4789665932728582
2109	37	-0.15895602950424603
2109	38	-0.3492729819491345
2109	39	-0.29915055485682984
2109	40	-0.42634864302648623
2109	41	-0.33092350947181615
2109	42	-0.42278119476759457
2109	43	-0.3866794199046595
2109	44	-0.18007927268316593
2109	45	0.0027956988882422706
2109	46	-0.4188246265999638
2109	47	-0.4013270358789498
2109	48	-0.2874592108675884
2109	49	-0.2453889529843849
2109	50	-0.2898131419639256
2109	51	-0.6205447695748774
2109	52	-0.6523372734328206
2109	53	-0.5379547551503521
2109	54	-0.5510665437233087
2109	55	-0.45800376676923804
2109	56	-0.5683298732265456
2109	57	-0.7679231051491229
2109	58	-0.8843255154485661
2109	59	-0.5387353883154375
2109	60	-0.4487072182227436
2109	61	-0.46013901846306027
2109	62	-0.7043734424566352
2109	63	-0.4010789662014389
2109	64	-0.6003084225990989
2109	65	-0.3772359096588431
2109	66	-0.14355409134899588
2109	67	-0.2978651092438156
2109	68	-0.5361737104877804
2109	69	-0.38225278634541127
2109	70	-0.2858940350252652
2109	71	-0.965561160946443
2109	72	-0.7686767224259441
2109	73	-0.6955409037352567
2109	74	-0.535298177548917
2109	75	-0.7204126428308726
2109	76	-0.7743554517443201
2109	77	-0.22229779563384966
2109	78	-0.4207315686335775
2109	79	-0.7680182693727033
2109	80	-0.7410856988711174
2109	81	-0.6935293789724994
2109	82	-0.40921033805808804
