##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	NGS200B_25_192564_FC_F_BRCAv2_Pan1449_S1_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	663216
Sequences flagged as poor quality	0
Sequence length	151
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2102	107	0.13022286710258157
2102	108	-0.02210659786894098
2102	109	-0.050497397127564625
2102	110	-0.3875024715188573
2102	111	-0.21647405270987008
2102	112	0.0014119868407220793
2102	113	-0.03970766709226581
2102	114	-0.1018564102468531
2102	115	0.06565784608829262
2102	116	0.19968283743965998
2102	117	0.2993035830256119
2102	118	-0.039973047946674
2102	119	0.07365002771639695
2102	120	0.09104564802408532
2102	121	-0.2661542200356024
2102	122	-0.23695605372232365
2102	123	-0.5430207819929365
2102	124	-0.4999505146068728
2102	125	-0.4516038158548099
2102	126	-0.14873787426634522
2102	127	-0.04499493448548719
2102	128	-0.07933728325471634
2102	129	-0.13774001895273358
2102	130	-0.0764455903474115
2102	131	-0.08668271338180489
2102	132	-0.44327500363336014
2102	133	-4.118363178459031
2102	134	-1.8765718566194352
2102	135	-0.6905564973219143
2102	136	-0.5797674463964384
2102	137	-0.3655365901379639
2102	138	-0.44313756618777234
2102	139	-0.36266925470861366
2102	140	-4.234702339152797
2102	141	-1.8677977930694993
2102	142	-0.8094850516369618
2102	143	-0.5727081844312778
2102	144	-0.30168039376862765
2102	145	-0.3219879862015347
2102	146	-0.27168293756896134
2102	147	-0.36345879216163013
2102	148	-0.5341135606196303
2102	149	-0.2838019808000496
2102	150	-0.25668688230680914
2102	151	-0.020520099858707397
2103	1	-0.03292072392589773
2103	2	-0.14820121145362464
2103	3	-0.007172241266026447
2103	4	-0.006824834704808325
2103	5	-0.030035230576480387
2103	6	-0.13385807495070878
2103	7	-0.11555702453858885
2103	8	-0.1751344776197925
2103	9	-0.009567040703096552
2103	10	-0.017110565157146596
2103	11	-0.09804706237940763
2103	12	-0.04288931804285312
2103	13	-0.2321888034513222
2103	14	0.12251101670359077
2103	15	-0.1767096452276462
2103	16	-0.09705701379198928
2103	17	-0.045994268654467874
2103	18	0.12784989040975603
2103	19	0.043201983031629254
2103	20	0.09141709044479285
2103	21	0.1478800262957094
2103	22	0.1193066199664159
2103	23	0.1943724416926642
2103	24	0.13213259060151472
2103	25	0.16359679829482587
2103	26	0.09743154959110711
2103	27	0.15254084297356485
2103	28	0.21446789322343562
2103	29	0.17530186895142208
2103	30	0.07309623497692286
2103	31	0.13536049300257247
2103	32	0.10538959502277834
2103	33	0.09013646864194413
2103	34	0.12737464581888958
2103	35	-0.043687061911668934
2103	36	-0.5925220865425942
2103	37	-0.15601500804665136
2103	38	-0.07127310642034246
2103	39	-0.17726773176305954
2103	40	-0.3280046597105226
2103	41	-0.1318748561447265
2103	42	-0.13659595367595756
2103	43	-0.35429416100589606
2103	44	0.11143108303405569
2103	45	-0.1034814472929213
2103	46	-0.18063238727236097
2103	47	0.09659661974667699
2103	48	-0.46493307908751547
2103	49	-0.17437173620132995
2103	50	0.17005519464301955
2103	51	-0.12940188881693615
2103	52	-0.0809103841084351
2103	53	-0.3306392976426551
2103	54	0.1719996083815687
2103	55	0.027483393096012776
2103	56	-0.12381800099595353
2103	57	0.047031921755639416
2103	58	0.11035903687051274
2103	59	0.07385070972997454
2103	60	-0.038367662773488576
2103	61	0.17022749660908687
2103	62	0.008213301937153972
2103	63	-0.02282308214783768
2103	64	-0.0213807056731099
2103	65	0.07007814822789271
2103	66	-0.1582426204302365
2103	67	-0.3758409751912879
2103	68	0.03147518190882437
2103	69	0.12929654829109438
2103	70	-0.11526693257160758
2103	71	0.07726920706517149
2103	72	-0.08918650067624867
2103	73	0.15554038319588415
2103	74	-0.06149736764613323
2103	75	0.11102730792985227
2103	76	-0.06254836826759913
2103	77	0.013723371427168729
2103	78	0.003662782056231606
2103	79	-0.1652445269858518
2103	80	-0.12646413803268075
2103	81	-0.3522883309619189
2103	82	-0.008242293525341893
2103	83	-0.07521602546008666
2103	84	-0.29019842491782555
2103	85	-0.13547644172636808
2103	86	-0.22181244877592832
2103	87	-0.4010728750267276
2103	88	0.044905526195520906
2103	89	0.16238949331361852
2103	90	-0.06281121251074495
2103	91	-0.1784701180253876
2103	92	-0.09776009668481578
2103	93	-0.17231897442907496
2103	94	-0.06453749704042622
2103	95	-0.02222252548461512
2103	96	0.15216735229892464
2103	97	0.08513751292999672
2103	98	0.10189170329783792
2103	99	-0.08949982572917747
2103	100	-0.018269366314697777
2103	101	-0.17526346963443729
2103	102	-0.055765833656955976
2103	103	-0.1188392503746627
2103	104	0.002455834777535415
2103	105	0.033530954125723156
2103	106	0.06258741007161461
2103	107	-0.18888042281717787
2103	108	0.10863987711799439
2103	109	0.022258817142208898
2103	110	-0.09640967240405018
2103	111	-0.6256764548074756
2103	112	-0.045416714648318646
2103	113	0.03970478682153811
2103	114	-0.36648128008238956
2103	115	-0.26638216206475107
2103	116	-0.2709644699065379
2103	117	5.399200902047596E-4
2103	118	-0.08602145595384769
2103	119	-0.28432442607816455
2103	120	-0.048627578515457515
2103	121	-0.1474345253033249
2103	122	-0.3556549498722248
2103	123	-0.22254166584949076
2103	124	-0.403081463868034
2103	125	-0.19187631888100753
2103	126	-0.10773693555699282
2103	127	-0.24560835400814085
2103	128	-0.061097619803511805
2103	129	-0.17563018302581668
2103	130	0.03576068167308222
2103	131	-0.2350778254376351
2103	132	-0.0958454310996899
2103	133	-0.1781019066673153
2103	134	-0.15868694765483582
2103	135	-0.21296281010764062
2103	136	-0.21693444376056448
2103	137	-0.13970592942246896
2103	138	-0.023026307637820764
2103	139	-0.2672328796519352
2103	140	-0.16438961166830524
2103	141	-0.0372334443355129
2103	142	0.15570817412610438
2103	143	0.14457079250031768
2103	144	-0.12875127395076902
2103	145	0.08840374816451657
2103	146	-0.008425921167201977
2103	147	0.13804529198665705
2103	148	0.06624895867105351
2103	149	-0.024329266460263455
2103	150	-0.20679905599438797
2103	151	-0.24169638448314856
2104	1	-0.2130845971545554
2104	2	-0.08956477051312106
2104	3	0.051304715781284926
2104	4	0.09866599814689891
2104	5	-0.11279784444692353
2104	6	-0.2254766318190633
2104	7	-0.07562253995736512
2104	8	-0.01259004618340498
2104	9	0.053440035159724175
2104	10	-0.09010761329376038
2104	11	0.10173332971103832
2104	12	-0.027301531686347857
2104	13	-0.22660757287077615
2104	14	0.0582884054159436
2104	15	0.1903090150935327
2104	16	-0.0035726365095527512
2104	17	0.0605173316817158
2104	18	0.06725906609678844
2104	19	-0.9773922567771081
2104	20	0.07605653335203044
2104	21	0.0073567215353946835
2104	22	0.06956916856137241
2104	23	0.20065229640707116
2104	24	-0.041103612806786316
2104	25	0.160539435607987
2104	26	0.16099999464432102
2104	27	0.16067064028082712
2104	28	0.09205800691569266
2104	29	0.1195371966096701
2104	30	0.08200263416228637
2104	31	0.04819301868406711
2104	32	-0.10472549448226687
2104	33	-0.009813710283459898
2104	34	0.1664725456418381
2104	35	0.012912783826479313
2104	36	0.12017050260784146
2104	37	-0.08747080666224605
2104	38	-4.0933177531599085E-4
2104	39	-0.1183906536208923
2104	40	-0.15368805877803737
2104	41	0.06063808075116128
2104	42	-0.0665666467463808
2104	43	0.07659638717412065
2104	44	0.028072521606993917
2104	45	0.12196808910998413
2104	46	0.04025739171542142
2104	47	-0.006618392062890166
2104	48	-0.07523630313204421
2104	49	0.0330811719451205
2104	50	0.13264316659360986
2104	51	-0.050308815851643374
2104	52	-0.12656652977791794
2104	53	0.06754046893220078
2104	54	-4.226688601312933
2104	55	-0.8825549888904902
2104	56	-0.3027021218339385
2104	57	-0.24779628374712104
2104	58	0.24106067426200184
2104	59	0.0809018737154048
2104	60	-0.07495827820489609
2104	61	0.26549442395429423
2104	62	0.06255814422099348
2104	63	0.09339339536104774
2104	64	0.25457124027737876
2104	65	0.2725560057240912
2104	66	0.21669342723428286
2104	67	0.020149416256991515
2104	68	0.14154200283734042
2104	69	0.13147180979881057
2104	70	-0.06138748686987583
2104	71	0.020088233070218564
2104	72	-0.1258970818680183
2104	73	0.27247347970268976
2104	74	0.03946969751856244
2104	75	0.15927683106595936
2104	76	0.04727040580935693
2104	77	-0.11397312366729295
2104	78	0.10361049109832976
2104	79	0.07182581035080915
2104	80	-0.08990598392466609
2104	81	0.15178062535713366
2104	82	0.15147694425456137
2104	83	-0.15966627530642796
2104	84	0.0696452244123833
2104	85	-0.049677635597383585
2104	86	-0.03384444999534253
2104	87	-0.11781501427027763
2104	88	-0.2707007490016977
2104	89	-0.10057933464207025
2104	90	-0.03224534813274005
2104	91	-0.016040359742277133
2104	92	-0.2504140568604214
2104	93	-0.004378200819282085
2104	94	0.18200025583151813
2104	95	0.1889076860573624
2104	96	-0.16889171954715465
2104	97	0.21157330901925064
2104	98	0.12182754278647678
2104	99	0.18183696685213846
2104	100	-0.27684850596260446
2104	101	0.01477817259802805
2104	102	-0.042963369983645805
2104	103	-0.15779883673271655
2104	104	-0.21252774755531334
2104	105	0.16879199609186202
2104	106	-0.029962998482368164
2104	107	0.1985384150533278
2104	108	0.10636476175680087
2104	109	-0.27273698758458664
2104	110	-0.08223077805083534
2104	111	-0.05727091972842402
2104	112	0.11794136691569435
2104	113	-0.03237346472690206
2104	114	0.004581637724832888
2104	115	-0.09824238642895011
2104	116	-0.12240169499970222
2104	117	-0.1678990642655549
2104	118	0.0766672872354448
2104	119	-0.14235165266031657
2104	120	-0.016169783528475534
2104	121	0.0036383567188167376
2104	122	-0.29433868554955467
2104	123	-0.20723015358228736
2104	124	-0.4671936360880551
2104	125	-0.11331285946366165
2104	126	-0.007325241294672935
2104	127	-0.11870680849630588
2104	128	0.09180015313800283
2104	129	0.2345736811418888
2104	130	0.08751814477832198
2104	131	-0.27149484335699015
2104	132	-0.2719163548572183
2104	133	0.06324521002620287
2104	134	0.09379475580250585
2104	135	0.08134213297566362
2104	136	0.011216439293285418
2104	137	-0.167812495713072
2104	138	-0.056554620615784756
2104	139	-0.32139953749759087
2104	140	-0.12292309375917654
2104	141	-0.1894308289408002
2104	142	-0.20380345232027963
2104	143	0.09931759064946277
2104	144	0.14667035277082618
2104	145	0.12599360781162972
2104	146	-0.01632778352977482
2104	147	-0.07231608016759594
2104	148	0.050271636433848244
2104	149	0.037240690161532086
2104	150	-0.06137867832805455
2104	151	-0.13738862573288202
2105	1	-0.3477518020647494
2105	2	-0.17557348357579627
2105	3	0.05518463640019178
2105	4	-0.019693311820965675
2105	5	-0.2525980068039573
2105	6	0.018335900317168807
2105	7	0.006575497319929013
2105	8	0.2679612900208923
2105	9	-0.021841621883879725
2105	10	0.06802696035695988
2105	11	-0.18454912143820223
2105	12	-0.09665391569757276
2105	13	-0.07925383048218748
2105	14	-0.10090473021111279
2105	15	-0.07771710936152942
2105	16	-0.011960837779234623
2105	17	0.10742628651198771
2105	18	-0.29701074713369024
2105	19	-0.018690170150343022
2105	20	-4.149004645195035
2105	21	-0.9211538810272515
2105	22	-0.5497359963665644
2105	23	-0.317978983694168
2105	24	-0.05850763873087317
2105	25	0.09509201821928315
2105	26	0.08807192529340568
2105	27	0.10970275957052422
2105	28	-0.043632400906915336
2105	29	0.12171767221854424
2105	30	0.03983916036998636
2105	31	-0.11292350269122409
2105	32	-0.369084589349157
2105	33	-0.023351811884786855
2105	34	-0.009211173424510832
2105	35	-0.09132205339659549
2105	36	-0.2181671204674842
2105	37	-0.1234147684390976
2105	38	-0.11854985753513603
2105	39	0.1016679540275689
2105	40	0.24030252097801963
2105	41	0.023176625814080865
2105	42	-0.2932904379452168
2105	43	0.20039951969252456
2105	44	-0.07652106278550974
2105	45	-0.04742981969604898
2105	46	-0.019020605665062362
2105	47	-0.195842422672051
2105	48	0.13258880504459825
2105	49	-0.001963343643069493
2105	50	0.17043758604934567
2105	51	-0.14800001630659665
2105	52	-0.12340852338087416
2105	53	-0.18273835201981115
2105	54	0.1399782617929759
2105	55	0.13866707929062017
2105	56	0.19953875884247907
2105	57	0.1987769073052661
2105	58	0.27647498672710213
2105	59	0.17279787092203946
2105	60	0.07853689159964716
2105	61	0.272368815299572
2105	62	0.2273129659450106
2105	63	0.20140428595274074
2105	64	-0.15822962484105574
2105	65	0.18642869246783533
2105	66	0.18652256929079414
2105	67	0.11025315091078625
2105	68	-0.22702909319050946
2105	69	0.1663881487802641
2105	70	0.07852390920910324
2105	71	0.140342199546879
2105	72	-0.13990148112488754
2105	73	0.27247347970268976
2105	74	0.392543210485762
2105	75	0.2661768577325816
2105	76	-0.2806296635828076
2105	77	-0.06535883064967152
2105	78	-0.23060117120493118
2105	79	0.08175434084284916
2105	80	0.11094823212805949
2105	81	0.015717474068964066
2105	82	-0.13777198502878463
2105	83	-0.0722513028054621
2105	84	-0.42442402926091205
2105	85	-0.6748686113749542
2105	86	-0.2071966807839516
2105	87	-0.37198112231284597
2105	88	-0.11515180690069116
2105	89	-1.054465222103012
2105	90	-0.728248005955713
2105	91	-0.18209094382981306
2105	92	0.09968413820669753
2105	93	-0.3480056871876229
2105	94	-0.6192619154212622
2105	95	-0.371889277777683
2105	96	-0.5758546558816846
2105	97	-0.3805716749292074
2105	98	-0.22853216202427262
2105	99	-0.2035282112470469
2105	100	0.05136758506341721
2105	101	-0.11940431847749267
2105	102	-0.45242501350240616
2105	103	-0.6774732092198334
2105	104	-0.011630805967016045
2105	105	-0.2675292763629855
2105	106	-0.3545533121614639
2105	107	-0.10407845033618912
2105	108	-0.2942173368331069
2105	109	-0.07259510934057545
2105	110	-0.11696000865233458
2105	111	0.06623829057107855
2105	112	-0.18918819900759587
2105	113	-0.019979376173068886
2105	114	-0.2064243129109684
2105	115	-0.15503051639119292
2105	116	0.06348164071545881
2105	117	-0.013365221958139273
2105	118	0.12453093679176419
2105	119	0.010391400388591876
2105	120	0.09863373057316238
2105	121	0.05531415535483575
2105	122	-0.04960387116253884
2105	123	-0.18061656479935806
2105	124	-0.06305426833758787
2105	125	-0.2278975893572408
2105	126	-0.06229090617030408
2105	127	-0.4208080208702114
2105	128	-0.02154627287094968
2105	129	0.12877862522300632
2105	130	-0.02552257265708846
2105	131	0.2029685460155477
2105	132	-0.051668428887310824
2105	133	0.13887824776758606
2105	134	0.2154093095932197
2105	135	-0.055984368200761025
2105	136	-0.05256541885498933
2105	137	0.09264826235578738
2105	138	0.13786277250775925
2105	139	-0.08779177854032838
2105	140	0.20701380504465305
2105	141	-0.08294037809800159
2105	142	-0.451017084418055
2105	143	-0.22228930201073638
2105	144	-0.09401805873795865
2105	145	0.13174461223004386
2105	146	-0.06435423210959357
2105	147	0.14742650584700812
2105	148	0.1406670833650452
2105	149	0.08154338732146016
2105	150	-0.19477001034819352
2105	151	0.05530427637702218
2106	1	-0.030165876315734863
2106	2	-0.036429061234464655
2106	3	0.10761905266961236
2106	4	0.0610963957316315
2106	5	0.12473183561839107
2106	6	-0.008808003927853747
2106	7	0.11495795122470298
2106	8	0.334060122132982
2106	9	-0.07682197240747968
2106	10	0.13505155271174374
2106	11	0.0887156115512795
2106	12	0.21182901295412648
2106	13	0.35978749668290533
2106	14	0.22899796201796363
2106	15	0.14467011671937513
2106	16	-0.029167699710313855
2106	17	0.156946411034788
2106	18	0.044621361061587095
2106	19	0.2670238481731957
2106	20	0.453817257700841
2106	21	0.16526188826715327
2106	22	0.27549521908588304
2106	23	0.4144830444133021
2106	24	0.3033107595279674
2106	25	0.27234908757605325
2106	26	0.15185467223705018
2106	27	0.16451091045334465
2106	28	0.25057031101282234
2106	29	0.22013538212803496
2106	30	0.08179111068065481
2106	31	0.1723547756717423
2106	32	0.1780850100770408
2106	33	-0.06763145212229915
2106	34	0.04268979830555253
2106	35	0.07260788680520136
2106	36	-0.006203587859232584
2106	37	0.14301326446450702
2106	38	0.15148762957797146
2106	39	0.19458613149652138
2106	40	0.4351759879332775
2106	41	0.21504408599665936
2106	42	-0.07606246284079532
2106	43	-0.03606802179822921
2106	44	0.03179475734522441
2106	45	-0.029720958377403406
2106	46	-0.056750670000347725
2106	47	0.02053241551643481
2106	48	-0.15478357068903392
2106	49	0.02165421143648416
2106	50	0.056760741884779975
2106	51	0.0782018061645573
2106	52	0.14687341235272555
2106	53	-0.09571089965360358
2106	54	0.23571003165339732
2106	55	-0.1317967891069287
2106	56	-0.25604458990147094
2106	57	-0.2226903234774369
2106	58	-0.2574037952075017
2106	59	0.028787685687632347
2106	60	-0.20108799768721752
2106	61	-0.01227344743365677
2106	62	-0.3164800231337921
2106	63	-0.0035825407747438476
2106	64	0.11940448685961513
2106	65	-0.1080068633139959
2106	66	-0.5202038481555746
2106	67	-0.17712221959919816
2106	68	0.019157620633905026
2106	69	-0.0820517599090067
2106	70	-0.5124053624088774
2106	71	0.014217193089393731
2106	72	0.0439111536868424
2106	73	-0.39227515748689257
2106	74	-0.4773850421595611
2106	75	0.04085400212348134
2106	76	0.15448176830212645
2106	77	-0.10022626313057259
2106	78	0.19132126558470475
2106	79	0.1668160968748893
2106	80	-0.24451412765090197
2106	81	-0.003438987273341354
2106	82	0.029549539402225378
2106	83	0.031942956357987384
2106	84	0.08616138213525915
2106	85	-0.19522672673224406
2106	86	-0.15917319574772648
2106	87	0.004227176362192608
2106	88	0.1628880969969302
2106	89	0.02726784000341098
2106	90	-0.20426808293643717
2106	91	-1.1148649826253632E-4
2106	92	0.16445965351412184
2106	93	-0.04250368405658378
2106	94	-0.3750251753551268
2106	95	-0.043779333547902866
2106	96	-0.11659596784829063
2106	97	-0.1522914776632831
2106	98	0.17700809937478112
2106	99	-0.1533443694131691
2106	100	-0.1609950014949817
2106	101	0.18373742653376723
2106	102	-0.7003704097450125
2106	103	-0.09930393098339607
2106	104	-0.1329559346113811
2106	105	-0.9252937207308989
2106	106	-0.05796675825811093
2106	107	-0.20163441334770482
2106	108	-0.046036101952054764
2106	109	-0.0016447395231296014
2106	110	-0.031980234623190995
2106	111	0.1678817489687674
2106	112	-0.0017866990738539812
2106	113	0.08469142677888186
2106	114	0.17624521576364316
2106	115	0.0538790930225872
2106	116	0.18044001107794827
2106	117	0.2085492038047292
2106	118	-0.8802681923272715
2106	119	-0.24364649401409366
2106	120	-0.16620707085893827
2106	121	0.042478543870167584
2106	122	-0.11245411961667173
2106	123	-0.12820086588219937
2106	124	0.0262975048320655
2106	125	-0.1778065855905595
2106	126	-0.39661688308507337
2106	127	0.1842550977850692
2106	128	-0.5315357237712135
2106	129	-0.3248929331612871
2106	130	-0.5406798845158747
2106	131	-0.12176329047864698
2106	132	-0.020848811005798495
2106	133	-0.05215853632176959
2106	134	-0.06644294461238331
2106	135	0.0011256426627923588
2106	136	-0.1003762747695589
2106	137	-0.25512837823885093
2106	138	0.12118935511604434
2106	139	0.05318544693413685
2106	140	-0.04253117612194757
2106	141	-0.09404276276355006
2106	142	-0.042898694918939384
2106	143	-0.08545647267330736
2106	144	-0.15556782555718485
2106	145	0.17374485330954315
2106	146	-0.04096016221600962
2106	147	-0.534796651410943
2106	148	-0.27969994145191635
2106	149	-0.25972672728114077
2106	150	-0.37614077938430057
2106	151	0.01903154508857341
2107	1	-0.3225521854750113
2107	2	0.00830445043158079
2107	3	0.03379319572164263
2107	4	-0.0514142580848187
2107	5	-0.06063055854871635
2107	6	-0.10211806109321486
2107	7	0.0028145995237736088
2107	8	-0.09847193459819437
2107	9	-0.004835988925236734
2107	10	-0.034790739044211705
2107	11	-0.16390192979635998
2107	12	-0.2600600446188892
2107	13	-0.10332105996176466
2107	14	0.1561010095045603
2107	15	0.06928313236689831
2107	16	-0.10939836394424418
2107	17	0.14358565646247712
2107	18	-0.2532647648202797
2107	19	-0.16608998820586152
2107	20	0.2679803226520363
2107	21	0.032055273540919416
2107	22	0.02883260532217946
2107	23	0.13338632438756548
2107	24	0.11777872633700781
2107	25	0.13533942001996735
2107	26	0.043111200443647135
2107	27	0.11539443458075738
2107	28	0.20490826856644873
2107	29	-0.00516878176269131
2107	30	-0.014209256995115993
2107	31	-0.32154924226964
2107	32	-0.307653541811014
2107	33	-1.184032967514426
2107	34	-0.09879176316561455
2107	35	-0.2852176099400836
2107	36	-0.13359801092027368
2107	37	0.15216555135921794
2107	38	0.03611515795607545
2107	39	-0.15925920031031637
2107	40	-0.2428596071166993
2107	41	-0.11664878068238949
2107	42	0.007401805164953146
2107	43	-0.16914834139217305
2107	44	-0.0012123633835798842
2107	45	-0.014664560875054633
2107	46	-0.0073158407173608
2107	47	-0.07833724304953193
2107	48	0.04771124392429016
2107	49	-0.025966900177401442
2107	50	-0.03805775743759199
2107	51	-0.05392457416090224
2107	52	-0.12255408583411764
2107	53	-0.20328221810378722
2107	54	-0.30037543951151946
2107	55	-0.1495689056078362
2107	56	-0.03197759519129306
2107	57	-0.47683536334821497
2107	58	-0.09503720378234704
2107	59	-0.02100846724307104
2107	60	-0.10892655364810366
2107	61	0.08472121416825473
2107	62	0.2500933918903243
2107	63	-0.1578258890754185
2107	64	-0.933039006344174
2107	65	-0.2956033361674528
2107	66	-0.4196579766799289
2107	67	-0.037100151579927854
2107	68	0.13769830653603776
2107	69	-0.2101568733298791
2107	70	-0.045003892228912434
2107	71	-0.26671474541758045
2107	72	-0.30509274016397114
2107	73	-0.4292538491066864
2107	74	-0.2712586820114282
2107	75	-0.05203345209920229
2107	76	0.10108583044680586
2107	77	0.06185971396218548
2107	78	-0.4084602961480215
2107	79	-0.16021543319063625
2107	80	-0.13417926245974598
2107	81	-0.17662324253000605
2107	82	-0.06524392508623578
2107	83	-0.3625869697967232
2107	84	0.06259164648442805
2107	85	-0.3143790846212582
2107	86	-0.1807659268276538
2107	87	-0.03060262973741601
2107	88	-0.13763826972751758
2107	89	-0.5309420722214782
2107	90	-0.2972519399524103
2107	91	-0.42013434666451843
2107	92	-0.15745542907654198
2107	93	-0.18848665812760146
2107	94	-0.010701831418728602
2107	95	-0.024140440476159597
2107	96	-0.005654661829581187
2107	97	-0.25652419550090144
2107	98	-0.217677640596996
2107	99	-0.13719129672359287
2107	100	-0.04624952168370555
2107	101	0.08627607078915389
2107	102	-0.11954171190387086
2107	103	0.007320547628822283
2107	104	-0.31808068468340167
2107	105	-1.140781987801006
2107	106	-0.45058469567924675
2107	107	-0.4559972936389727
2107	108	-0.33298424733792586
2107	109	-0.49544637620342513
2107	110	-0.194897218740266
2107	111	-0.23207288940679405
2107	112	-0.35191603948818795
2107	113	-0.7104728148095063
2107	114	-0.25562024180773335
2107	115	-0.26405918751775914
2107	116	-0.19836019263834004
2107	117	-0.29465170522130535
2107	118	-0.22726780484782694
2107	119	-0.14183879217821982
2107	120	0.17393785467363898
2107	121	-0.17222168641293223
2107	122	-0.4366694176937358
2107	123	-0.6927281503014484
2107	124	-0.02444063043152056
2107	125	-0.009474604262813102
2107	126	-0.2566699195675497
2107	127	-0.1678800185764615
2107	128	-0.2862533887610468
2107	129	-0.09779373431333482
2107	130	-0.07417518450605343
2107	131	-0.09040435859170515
2107	132	0.09279252053349296
2107	133	-0.17385809514821204
2107	134	-0.01673347946478998
2107	135	0.027033332878019678
2107	136	0.10446807768951771
2107	137	0.28348561115161175
2107	138	0.4448266100876097
2107	139	0.13136325478692612
2107	140	0.11374933508188434
2107	141	-0.1159351645419946
2107	142	-0.39001077736499923
2107	143	-0.11736467628946201
2107	144	-0.2587658948110061
2107	145	-0.2904222657901343
2107	146	0.2109877907379385
2107	147	0.03916839174051745
2107	148	0.12574778786996887
2107	149	0.3549752218114577
2107	150	0.2593580172622225
2107	151	0.6174776665762707
2108	1	-0.22056996042060462
2108	2	0.03511488038822108
2108	3	0.13098632406838107
2108	4	-1.3830211664961674
2108	5	-0.11593038929579791
2108	6	-0.06756508236996694
2108	7	-0.314940234578998
2108	8	-0.24033442470251032
2108	9	-0.059016505783112905
2108	10	-0.024433319371553353
2108	11	0.031035321587523867
2108	12	0.06072770830951413
2108	13	0.22472264901963257
2108	14	0.21474974304533845
2108	15	0.10904476219638326
2108	16	-0.024562506128745554
2108	17	-0.0333374957845507
2108	18	0.2244065802168862
2108	19	0.009656980570106555
2108	20	0.0953284149600293
2108	21	0.16798750910301408
2108	22	0.05673410268696699
2108	23	0.08439449778932584
2108	24	0.16619809091923088
2108	25	0.022812971898204637
2108	26	0.05619836004530754
2108	27	0.23943904443659392
2108	28	0.32443607779197237
2108	29	0.1883316652849487
2108	30	0.22700853542563948
2108	31	0.07599662813249353
2108	32	-0.0073437344068238986
2108	33	0.08139318902832571
2108	34	0.21500479739220424
2108	35	0.034218454714981306
2108	36	-0.10141284054880373
2108	37	-0.11134436390887004
2108	38	-0.10649454572703831
2108	39	-0.179621900191826
2108	40	-0.02671339127893191
2108	41	-0.2184065403673543
2108	42	-0.04208113358387067
2108	43	-0.2008503086277571
2108	44	-0.07885968008086763
2108	45	-0.030691990844495365
2108	46	-0.005290756335703861
2108	47	-0.001190830616259575
2108	48	-0.1905146812232914
2108	49	-0.23317931898760236
2108	50	-0.17763303581607914
2108	51	0.019872558858928357
2108	52	0.016538742647973947
2108	53	0.07203736258284721
2108	54	0.4195332076025551
2108	55	-0.057834880499349595
2108	56	-0.26520690615040365
2108	57	-0.07317055191042243
2108	58	0.06169574042746717
2108	59	0.07304176931179285
2108	60	-0.25694640000231317
2108	61	0.25618338007829067
2108	62	0.04427295966643641
2108	63	0.01616979787523576
2108	64	0.010610393813550445
2108	65	-1.2312510731723734
2108	66	-0.3176234014806383
2108	67	-0.3057407576665554
2108	68	0.03537674708925209
2108	69	0.20106669643779895
2108	70	-0.33127896474704954
2108	71	-0.15591057940058306
2108	72	-0.049649266645232615
2108	73	0.18456139179060216
2108	74	0.10164834789745214
2108	75	-0.16308204433224915
2108	76	0.08225521969762184
2108	77	0.20863897486852778
2108	78	0.0990299173878384
2108	79	0.10237703637283602
2108	80	-0.1314273019656511
2108	81	0.12546797627928896
2108	82	0.0601034124757831
2108	83	0.09610801264903301
2108	84	-0.23088552546282415
2108	85	-0.014903113337759066
2108	86	-0.38304425032744405
2108	87	-0.02430291122301753
2108	88	0.2786188229638782
2108	89	0.01057761858877626
2108	90	0.08735892522600608
2108	91	-0.12599959663834426
2108	92	-0.21196925441084602
2108	93	-0.5788549093841908
2108	94	-0.07906697782212291
2108	95	-0.1810025652593268
2108	96	0.05639683112875815
2108	97	0.3613125910588906
2108	98	0.21894516493389204
2108	99	0.14540194114416494
2108	100	0.26773986818476914
2108	101	0.3077748064766581
2108	102	-0.031367496647611404
2108	103	0.05981079506046427
2108	104	0.025384849713660174
2108	105	0.09798702302229145
2108	106	-0.12080025022545726
2108	107	0.08004672266414303
2108	108	0.018801947137966124
2108	109	-0.13931022364531032
2108	110	-0.03184082897197271
2108	111	-0.16824450448032024
2108	112	-0.4760495316044029
2108	113	-0.30829791109234606
2108	114	-0.17812394962914624
2108	115	0.025329777071696924
2108	116	0.06207499901215385
2108	117	-0.2838796272067796
2108	118	-0.1441534758975962
2108	119	0.1839154453588634
2108	120	-0.03926620769760092
2108	121	-0.23909202903898574
2108	122	-0.17509532792717408
2108	123	-0.03626524245051144
2108	124	0.033171645564472385
2108	125	0.02348075349205203
2108	126	-0.08869864209596301
2108	127	-0.12900382177306113
2108	128	0.12053661334049082
2108	129	0.23043188200605158
2108	130	0.1461669519372606
2108	131	-0.004225098137304428
2108	132	-0.10021869746230294
2108	133	-0.16899970040702783
2108	134	-0.056074048416711264
2108	135	-0.091915611795784
2108	136	0.17393559009348536
2108	137	0.19866105192853212
2108	138	0.10505194921486094
2108	139	0.13056519754223217
2108	140	-0.1978771424915351
2108	141	-0.014297923176187055
2108	142	-0.004369857177501046
2108	143	-0.36012886939294475
2108	144	-0.14939552017228408
2108	145	-0.28922612147245985
